tensor([[[[0.5556]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4256]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3855]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3409]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4849]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4508]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4761]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4433]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4167]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4425]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4950]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3993]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5342]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4157]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4039]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4425]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4648]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4035]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4449]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4532]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4239]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4088]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3988]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4549]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3135]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3996]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4003]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3843]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4991]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3843]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4575]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4712]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4244]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4280]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3722]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4171]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3651]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4365]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4830]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4223]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4058]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3394]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4232]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4913]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4787]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3788]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4868]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3856]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5355]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4264]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4554]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4817]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5085]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3694]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4533]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4331]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4714]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5328]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3964]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4060]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5208]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4174]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4134]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4597]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4215]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4659]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4511]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4688]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4990]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4089]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4571]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4032]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4222]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4805]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4613]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4283]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4975]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4149]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4701]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5548]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4533]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4878]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4853]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5752]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4192]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4972]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4237]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3847]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5231]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3722]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3598]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3987]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4084]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3925]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4551]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4649]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3943]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4227]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3492]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4649]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4533]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4824]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3570]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4258]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3564]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4377]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4221]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5462]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4042]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4253]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4196]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4389]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4420]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4765]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4743]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4555]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3755]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3652]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4043]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4997]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4201]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4118]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4367]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4616]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4105]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5254]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3926]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4294]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4000]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5036]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4965]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3881]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4913]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4204]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3702]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4574]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4937]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4272]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4895]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5008]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3915]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4719]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4655]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4093]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4519]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3613]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3933]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4557]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4998]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4051]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3888]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4202]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5224]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4132]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5158]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4570]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4367]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4327]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5205]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4290]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3702]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4187]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4840]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3539]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4085]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5577]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4552]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3822]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4621]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5255]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4374]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4920]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4542]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5121]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3953]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3493]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4489]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4949]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5062]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3385]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3787]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3752]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3747]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5059]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4057]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3537]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3907]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4578]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3992]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4476]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4114]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4209]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4665]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4335]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3561]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5105]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4087]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3808]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4577]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4733]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4313]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4912]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3465]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4652]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3877]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3726]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4010]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4240]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5197]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4020]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3725]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3810]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4708]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4890]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5506]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3313]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4244]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5544]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3833]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4218]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4275]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5758]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4327]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4918]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4672]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3900]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5633]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4361]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4418]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4630]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4558]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3450]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4134]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4225]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4043]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3674]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4204]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3654]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4205]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4870]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4770]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4395]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3812]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4045]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4563]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3572]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4485]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3743]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3284]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4667]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4335]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4688]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5412]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4262]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3606]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.6183]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5211]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3671]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3596]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4217]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4275]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4276]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3896]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5285]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4848]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3986]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4135]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4258]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4109]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4381]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4363]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4670]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4931]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3867]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4961]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4140]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4174]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5039]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3857]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5087]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4990]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4474]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3499]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3753]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4499]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4140]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3705]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5145]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3725]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4509]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4442]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4864]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4638]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4692]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3894]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3745]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3252]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4296]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4175]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4475]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5140]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5552]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3771]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3757]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4198]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3979]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4424]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5586]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3725]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4029]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4047]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4399]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4880]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3655]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3246]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4212]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3876]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4536]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5173]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5265]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4174]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4092]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4454]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5367]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4662]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3651]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3626]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4970]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4520]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4078]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4339]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4710]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4056]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5037]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4565]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3900]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4333]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5629]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.5597]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4454]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4160]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4747]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4691]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4690]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4798]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4231]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.4782]]]], device='cuda:0', grad_fn=<AddBackward0>)
tensor([[[[0.3993]]]], device='cuda:0', grad_fn=<AddBackward0>)
